order_id,order_date,month,customer_id,product_id,sales_rep_id,region_id,channel,quantity,unit_price,discount,revenue,cost,profit,sales_target,status
ORD-SLUMP-10356,2023-03-09,2023-03,CUST-1264,PROD-104,EMP-1029,REG-02,Retail Store,3,1867.3,0.36,3585.22,3154.99,430.23,4840.05,Completed
ORD-SLUMP-10357,2023-03-10,2023-03,CUST-1081,PROD-105,EMP-1009,REG-03,Enterprise Partner,2,1933.27,0.28,2783.91,2449.84,334.07,3758.28,Completed
ORD-SLUMP-10358,2023-03-10,2023-03,CUST-1003,PROD-102,EMP-1008,REG-02,Retail Store,7,2808.55,0.3,13761.9,12110.47,1651.43,18578.57,Completed
ORD-SLUMP-10359,2023-03-10,2023-03,CUST-1227,PROD-113,EMP-1017,REG-05,Retail Store,4,2141.1,0.27,6252.01,5501.77,750.24,8440.21,Completed
ORD-SLUMP-10360,2023-03-10,2023-03,CUST-1165,PROD-112,EMP-1012,REG-02,Direct Online,2,3113.28,0.27,4545.39,3999.94,545.45,6136.28,Completed
ORD-SLUMP-10361,2023-03-10,2023-03,CUST-1263,PROD-114,EMP-1003,REG-03,Enterprise Partner,2,1994.55,0.34,2632.81,2316.87,315.94,3554.29,Completed
ORD-SLUMP-10362,2023-03-11,2023-03,CUST-1298,PROD-111,EMP-1003,REG-05,Retail Store,5,3981.03,0.3,13933.6,12261.57,1672.03,18810.36,Completed
ORD-SLUMP-10363,2023-03-11,2023-03,CUST-1189,PROD-102,EMP-1009,REG-05,Direct Online,4,1936.32,0.25,5808.96,5111.88,697.08,7842.1,Completed
ORD-SLUMP-10364,2023-03-11,2023-03,CUST-1090,PROD-116,EMP-1007,REG-03,Retail Store,4,4170.1,0.35,10842.26,9541.19,1301.07,14637.05,Completed
ORD-SLUMP-10365,2023-03-11,2023-03,CUST-1032,PROD-119,EMP-1022,REG-03,Retail Store,6,4256.29,0.36,16344.15,14382.85,1961.3,22064.6,Completed
ORD-SLUMP-10366,2023-03-11,2023-03,CUST-1041,PROD-110,EMP-1011,REG-02,Retail Store,7,3220.56,0.4,13526.35,11903.19,1623.16,18260.57,Completed
ORD-SLUMP-10367,2023-03-11,2023-03,CUST-1018,PROD-108,EMP-1001,REG-05,Retail Store,2,1878.29,0.38,2329.08,2049.59,279.49,3144.26,Completed
ORD-SLUMP-10368,2023-03-12,2023-03,CUST-1234,PROD-113,EMP-1002,REG-01,Enterprise Partner,5,3421.35,0.3,11974.72,10537.75,1436.97,16165.87,Completed
ORD-SLUMP-10369,2023-03-12,2023-03,CUST-1036,PROD-113,EMP-1016,REG-02,Enterprise Partner,5,2801.35,0.23,10785.2,9490.98,1294.22,14560.02,Completed
ORD-SLUMP-10370,2023-03-12,2023-03,CUST-1007,PROD-114,EMP-1026,REG-05,Field Sales,1,2448.81,0.23,1885.58,1659.31,226.27,2545.53,Completed
ORD-SLUMP-10371,2023-03-12,2023-03,CUST-1095,PROD-103,EMP-1026,REG-01,Enterprise Partner,2,1327.86,0.21,2098.02,1846.26,251.76,2832.33,Completed
ORD-SLUMP-10372,2023-03-12,2023-03,CUST-1141,PROD-116,EMP-1011,REG-03,Direct Online,7,3881.44,0.29,19290.76,16975.87,2314.89,26042.53,Completed
ORD-SLUMP-10373,2023-03-12,2023-03,CUST-1227,PROD-114,EMP-1020,REG-05,Direct Online,4,2886.51,0.3,8082.23,7112.36,969.87,10911.01,Completed
ORD-SLUMP-10374,2023-03-13,2023-03,CUST-1075,PROD-116,EMP-1012,REG-02,Field Sales,6,2832.1,0.29,12064.75,10616.98,1447.77,16287.41,Completed
ORD-SLUMP-10375,2023-03-13,2023-03,CUST-1148,PROD-107,EMP-1008,REG-05,Enterprise Partner,7,3311.79,0.25,17386.9,15300.47,2086.43,23472.32,Completed
ORD-SLUMP-10376,2023-03-13,2023-03,CUST-1105,PROD-104,EMP-1001,REG-05,Field Sales,6,2721.18,0.36,10449.33,9195.41,1253.92,14106.6,Completed
ORD-SLUMP-10377,2023-03-13,2023-03,CUST-1179,PROD-101,EMP-1029,REG-01,Field Sales,6,2930.43,0.25,13186.93,11604.5,1582.43,17802.36,Completed
ORD-SLUMP-10378,2023-03-13,2023-03,CUST-1071,PROD-105,EMP-1016,REG-05,Enterprise Partner,5,1207.83,0.28,4348.19,3826.41,521.78,5870.06,Completed
ORD-SLUMP-10379,2023-03-13,2023-03,CUST-1286,PROD-116,EMP-1028,REG-03,Retail Store,2,2997.06,0.2,4795.3,4219.86,575.44,6473.66,Completed
ORD-SLUMP-10380,2023-03-14,2023-03,CUST-1216,PROD-101,EMP-1019,REG-03,Retail Store,6,874.33,0.34,3462.35,3046.87,415.48,4674.17,Completed
ORD-SLUMP-10381,2023-03-14,2023-03,CUST-1088,PROD-115,EMP-1024,REG-04,Direct Online,2,1115.77,0.36,1428.19,1256.81,171.38,1928.06,Completed
ORD-SLUMP-10382,2023-03-15,2023-03,CUST-1149,PROD-107,EMP-1011,REG-02,Field Sales,3,1023.0,0.39,1872.09,1647.44,224.65,2527.32,Completed
ORD-SLUMP-10383,2023-03-15,2023-03,CUST-1228,PROD-107,EMP-1022,REG-01,Enterprise Partner,5,4208.57,0.21,16623.85,14628.99,1994.86,22442.2,Completed
ORD-SLUMP-10384,2023-03-15,2023-03,CUST-1002,PROD-104,EMP-1005,REG-04,Enterprise Partner,3,4262.45,0.4,7672.41,6751.72,920.69,10357.75,Completed
ORD-SLUMP-10385,2023-03-15,2023-03,CUST-1211,PROD-103,EMP-1010,REG-05,Direct Online,3,818.16,0.35,1595.41,1403.96,191.45,2153.8,Completed
ORD-SLUMP-10386,2023-03-15,2023-03,CUST-1201,PROD-116,EMP-1026,REG-03,Field Sales,6,1370.6,0.37,5180.87,4559.17,621.7,6994.17,Completed
ORD-SLUMP-10387,2023-03-15,2023-03,CUST-1101,PROD-110,EMP-1028,REG-04,Enterprise Partner,3,2276.12,0.23,5257.84,4626.9,630.94,7098.08,Completed
ORD-SLUMP-10388,2023-03-16,2023-03,CUST-1136,PROD-103,EMP-1013,REG-04,Field Sales,6,3615.26,0.25,16268.67,14316.43,1952.24,21962.7,Completed
ORD-SLUMP-10389,2023-03-16,2023-03,CUST-1014,PROD-111,EMP-1008,REG-01,Field Sales,3,4356.57,0.38,8103.22,7130.83,972.39,10939.35,Completed
ORD-SLUMP-10390,2023-03-16,2023-03,CUST-1187,PROD-112,EMP-1029,REG-05,Enterprise Partner,4,3863.42,0.36,9890.36,8703.52,1186.84,13351.99,Completed
ORD-SLUMP-10391,2023-03-16,2023-03,CUST-1240,PROD-107,EMP-1006,REG-02,Enterprise Partner,6,1157.76,0.24,5279.39,4645.86,633.53,7127.18,Completed
ORD-SLUMP-10392,2023-03-16,2023-03,CUST-1250,PROD-105,EMP-1024,REG-03,Field Sales,4,3213.19,0.34,8482.82,7464.88,1017.94,11451.81,Completed
ORD-SLUMP-10393,2023-03-17,2023-03,CUST-1236,PROD-108,EMP-1001,REG-04,Field Sales,4,1412.45,0.36,3615.87,3181.97,433.9,4881.42,Completed
ORD-SLUMP-10394,2023-03-17,2023-03,CUST-1121,PROD-104,EMP-1018,REG-02,Enterprise Partner,4,3109.68,0.24,9453.43,8319.02,1134.41,12762.13,Completed
ORD-SLUMP-10395,2023-03-17,2023-03,CUST-1127,PROD-114,EMP-1008,REG-04,Direct Online,2,3654.86,0.3,5116.8,4502.78,614.02,6907.68,Completed
ORD-SLUMP-10396,2023-03-18,2023-03,CUST-1046,PROD-111,EMP-1018,REG-02,Direct Online,6,3761.0,0.23,17375.82,15290.72,2085.1,23457.36,Completed
ORD-SLUMP-10397,2023-03-18,2023-03,CUST-1278,PROD-109,EMP-1003,REG-05,Field Sales,5,3393.71,0.21,13405.15,11796.53,1608.62,18096.95,Completed
ORD-SLUMP-10398,2023-03-18,2023-03,CUST-1037,PROD-111,EMP-1028,REG-01,Field Sales,7,3063.4,0.35,13938.47,12265.85,1672.62,18816.93,Completed
ORD-SLUMP-10399,2023-03-18,2023-03,CUST-1228,PROD-117,EMP-1015,REG-03,Direct Online,4,3523.05,0.37,8878.09,7812.72,1065.37,11985.42,Completed
ORD-SLUMP-10400,2023-03-19,2023-03,CUST-1288,PROD-111,EMP-1006,REG-04,Direct Online,5,1109.46,0.38,3439.33,3026.61,412.72,4643.1,Completed
ORD-SLUMP-10401,2023-03-19,2023-03,CUST-1101,PROD-117,EMP-1002,REG-01,Field Sales,6,3542.3,0.21,16790.5,14775.64,2014.86,22667.18,Completed
ORD-SLUMP-10402,2023-03-19,2023-03,CUST-1218,PROD-113,EMP-1003,REG-05,Direct Online,7,2522.07,0.32,12005.05,10564.44,1440.61,16206.82,Completed
ORD-SLUMP-10403,2023-03-19,2023-03,CUST-1262,PROD-103,EMP-1009,REG-01,Field Sales,3,3523.94,0.28,7611.71,6698.3,913.41,10275.81,Completed
ORD-SLUMP-10404,2023-03-19,2023-03,CUST-1005,PROD-118,EMP-1003,REG-05,Direct Online,5,1739.58,0.33,5827.59,5128.28,699.31,7867.25,Completed
ORD-SLUMP-10405,2023-03-19,2023-03,CUST-1040,PROD-102,EMP-1004,REG-03,Retail Store,6,4456.85,0.37,16846.89,14825.26,2021.63,22743.3,Completed
ORD-SLUMP-10406,2023-03-19,2023-03,CUST-1216,PROD-107,EMP-1018,REG-05,Direct Online,2,2417.68,0.33,3239.69,2850.93,388.76,4373.58,Completed
ORD-SLUMP-10407,2023-03-19,2023-03,CUST-1106,PROD-110,EMP-1029,REG-05,Direct Online,3,3629.84,0.29,7731.56,6803.77,927.79,10437.61,Completed
ORD-SLUMP-10408,2023-03-20,2023-03,CUST-1034,PROD-114,EMP-1003,REG-04,Field Sales,7,2082.93,0.2,11664.41,10264.68,1399.73,15746.95,Completed
ORD-SLUMP-10409,2023-03-20,2023-03,CUST-1183,PROD-109,EMP-1005,REG-01,Direct Online,6,2929.13,0.26,13005.34,11444.7,1560.64,17557.21,Completed
ORD-SLUMP-10410,2023-03-20,2023-03,CUST-1298,PROD-109,EMP-1018,REG-05,Enterprise Partner,6,2215.64,0.3,9305.69,8189.01,1116.68,12562.68,Completed
ORD-SLUMP-10411,2023-03-20,2023-03,CUST-1268,PROD-109,EMP-1009,REG-03,Direct Online,5,2416.81,0.26,8942.2,7869.14,1073.06,12071.97,Completed
ORD-SLUMP-10412,2023-03-20,2023-03,CUST-1081,PROD-111,EMP-1008,REG-01,Field Sales,5,2573.14,0.29,9134.65,8038.49,1096.16,12331.78,Completed
ORD-SLUMP-10413,2023-03-20,2023-03,CUST-1240,PROD-109,EMP-1016,REG-02,Direct Online,6,1071.99,0.36,4116.44,3622.47,493.97,5557.19,Completed
ORD-SLUMP-10414,2023-03-20,2023-03,CUST-1233,PROD-105,EMP-1029,REG-03,Field Sales,5,1656.27,0.34,5465.69,4809.81,655.88,7378.68,Completed
ORD-SLUMP-10415,2023-03-20,2023-03,CUST-1038,PROD-103,EMP-1015,REG-03,Field Sales,1,1617.63,0.32,1099.99,967.99,132.0,1484.99,Completed
ORD-SLUMP-10416,2023-03-20,2023-03,CUST-1240,PROD-104,EMP-1022,REG-03,Field Sales,6,1306.2,0.21,6191.39,5448.42,742.97,8358.38,Completed
ORD-SLUMP-10417,2023-03-20,2023-03,CUST-1157,PROD-115,EMP-1021,REG-01,Field Sales,2,811.45,0.32,1103.57,971.14,132.43,1489.82,Completed
ORD-SLUMP-10418,2023-03-20,2023-03,CUST-1285,PROD-112,EMP-1009,REG-05,Field Sales,4,2750.24,0.31,7590.66,6679.78,910.88,10247.39,Completed
ORD-SLUMP-10419,2023-03-20,2023-03,CUST-1057,PROD-105,EMP-1006,REG-04,Enterprise Partner,6,2082.25,0.24,9495.06,8355.65,1139.41,12818.33,Completed
ORD-SLUMP-10420,2023-03-21,2023-03,CUST-1137,PROD-101,EMP-1020,REG-01,Direct Online,2,2783.45,0.36,3562.82,3135.28,427.54,4809.81,Completed
ORD-SLUMP-10421,2023-03-21,2023-03,CUST-1126,PROD-116,EMP-1019,REG-02,Field Sales,4,1810.54,0.39,4417.72,3887.59,530.13,5963.92,Completed
ORD-SLUMP-10422,2023-03-21,2023-03,CUST-1025,PROD-108,EMP-1002,REG-05,Retail Store,3,2518.28,0.26,5590.58,4919.71,670.87,7547.28,Completed
ORD-SLUMP-10423,2023-03-21,2023-03,CUST-1184,PROD-109,EMP-1009,REG-02,Enterprise Partner,5,890.72,0.22,3473.81,3056.95,416.86,4689.64,Completed
ORD-SLUMP-10424,2023-03-21,2023-03,CUST-1008,PROD-101,EMP-1021,REG-03,Enterprise Partner,6,3281.12,0.25,14765.04,12993.24,1771.8,19932.8,Completed
ORD-SLUMP-10425,2023-03-21,2023-03,CUST-1213,PROD-118,EMP-1018,REG-02,Direct Online,1,3165.76,0.26,2342.66,2061.54,281.12,3162.59,Completed
ORD-SLUMP-10426,2023-03-21,2023-03,CUST-1218,PROD-119,EMP-1025,REG-02,Field Sales,4,3547.53,0.31,9791.18,8616.24,1174.94,13218.09,Completed
ORD-SLUMP-10427,2023-03-21,2023-03,CUST-1061,PROD-106,EMP-1008,REG-03,Retail Store,4,4295.87,0.38,10653.76,9375.31,1278.45,14382.58,Completed
ORD-SLUMP-10428,2023-03-21,2023-03,CUST-1023,PROD-102,EMP-1011,REG-05,Field Sales,5,3166.94,0.31,10925.94,9614.83,1311.11,14750.02,Completed
ORD-SLUMP-10429,2023-03-21,2023-03,CUST-1277,PROD-116,EMP-1024,REG-05,Field Sales,5,3143.43,0.32,10687.66,9405.14,1282.52,14428.34,Completed
ORD-SLUMP-10430,2023-03-22,2023-03,CUST-1193,PROD-116,EMP-1016,REG-03,Enterprise Partner,6,4378.57,0.23,20228.99,17801.51,2427.48,27309.14,Completed
ORD-SLUMP-10431,2023-03-22,2023-03,CUST-1078,PROD-115,EMP-1015,REG-03,Enterprise Partner,6,3479.29,0.3,14613.02,12859.46,1753.56,19727.58,Completed
ORD-SLUMP-10432,2023-03-22,2023-03,CUST-1293,PROD-118,EMP-1008,REG-05,Direct Online,1,2787.67,0.29,1979.25,1741.74,237.51,2671.99,Completed
ORD-SLUMP-10433,2023-03-22,2023-03,CUST-1041,PROD-101,EMP-1017,REG-04,Retail Store,3,3340.25,0.23,7715.98,6790.06,925.92,10416.57,Completed
ORD-SLUMP-10434,2023-03-22,2023-03,CUST-1128,PROD-111,EMP-1008,REG-01,Direct Online,3,965.43,0.3,2027.4,1784.11,243.29,2736.99,Completed
ORD-SLUMP-10435,2023-03-23,2023-03,CUST-1006,PROD-112,EMP-1010,REG-03,Field Sales,7,2262.03,0.33,10608.92,9335.85,1273.07,14322.04,Completed
ORD-SLUMP-10436,2023-03-23,2023-03,CUST-1110,PROD-110,EMP-1009,REG-04,Retail Store,4,3059.86,0.35,7955.64,7000.96,954.68,10740.11,Completed
ORD-SLUMP-10437,2023-03-23,2023-03,CUST-1027,PROD-109,EMP-1003,REG-02,Retail Store,3,2923.95,0.32,5964.86,5249.08,715.78,8052.56,Completed
ORD-SLUMP-10438,2023-03-23,2023-03,CUST-1262,PROD-115,EMP-1021,REG-02,Enterprise Partner,4,4316.62,0.22,13467.85,11851.71,1616.14,18181.6,Completed
ORD-SLUMP-10439,2023-03-23,2023-03,CUST-1179,PROD-104,EMP-1018,REG-02,Field Sales,7,3704.93,0.32,17635.47,15519.21,2116.26,23807.88,Completed
ORD-SLUMP-10440,2023-03-23,2023-03,CUST-1227,PROD-102,EMP-1004,REG-04,Enterprise Partner,1,1566.51,0.31,1080.89,951.18,129.71,1459.2,Completed
ORD-SLUMP-10441,2023-03-23,2023-03,CUST-1212,PROD-102,EMP-1020,REG-05,Direct Online,1,2936.05,0.32,1996.51,1756.93,239.58,2695.29,Completed
ORD-SLUMP-10442,2023-03-23,2023-03,CUST-1214,PROD-110,EMP-1022,REG-02,Retail Store,3,1948.05,0.32,3974.02,3497.14,476.88,5364.93,Completed
ORD-SLUMP-10443,2023-03-24,2023-03,CUST-1259,PROD-103,EMP-1015,REG-02,Field Sales,4,2877.73,0.38,7136.77,6280.36,856.41,9634.64,Completed
ORD-SLUMP-10444,2023-03-24,2023-03,CUST-1173,PROD-104,EMP-1015,REG-04,Enterprise Partner,2,1161.34,0.21,1834.92,1614.73,220.19,2477.14,Completed
ORD-SLUMP-10445,2023-03-24,2023-03,CUST-1176,PROD-108,EMP-1009,REG-02,Retail Store,2,4092.17,0.22,6383.79,5617.74,766.05,8618.12,Completed
ORD-SLUMP-10446,2023-03-24,2023-03,CUST-1204,PROD-101,EMP-1002,REG-03,Retail Store,1,2826.48,0.26,2091.6,1840.61,250.99,2823.66,Completed
ORD-SLUMP-10447,2023-03-24,2023-03,CUST-1242,PROD-106,EMP-1008,REG-04,Field Sales,6,2809.27,0.4,10113.37,8899.77,1213.6,13653.05,Completed
ORD-SLUMP-10448,2023-03-25,2023-03,CUST-1028,PROD-104,EMP-1020,REG-03,Retail Store,6,2766.31,0.23,12780.35,11246.71,1533.64,17253.47,Completed
ORD-SLUMP-10449,2023-03-25,2023-03,CUST-1215,PROD-118,EMP-1003,REG-01,Enterprise Partner,2,3183.03,0.39,3883.3,3417.3,466.0,5242.46,Completed
ORD-SLUMP-10450,2023-03-25,2023-03,CUST-1151,PROD-105,EMP-1002,REG-02,Retail Store,7,1684.43,0.25,8843.26,7782.07,1061.19,11938.4,Completed
ORD-SLUMP-10451,2023-03-25,2023-03,CUST-1258,PROD-118,EMP-1014,REG-02,Retail Store,2,2952.49,0.29,4192.54,3689.44,503.1,5659.93,Completed
ORD-SLUMP-10452,2023-03-25,2023-03,CUST-1133,PROD-104,EMP-1006,REG-03,Retail Store,6,4043.96,0.24,18440.46,16227.6,2212.86,24894.62,Completed
ORD-SLUMP-10453,2023-03-25,2023-03,CUST-1280,PROD-108,EMP-1014,REG-05,Enterprise Partner,1,1096.6,0.31,756.65,665.85,90.8,1021.48,Completed
ORD-SLUMP-10454,2023-03-26,2023-03,CUST-1207,PROD-119,EMP-1005,REG-04,Field Sales,7,1898.9,0.27,9703.38,8538.97,1164.41,13099.56,Completed
ORD-SLUMP-10455,2023-03-26,2023-03,CUST-1218,PROD-115,EMP-1027,REG-04,Enterprise Partner,1,2189.74,0.25,1642.3,1445.22,197.08,2217.1,Completed
ORD-SLUMP-10456,2023-03-26,2023-03,CUST-1045,PROD-118,EMP-1001,REG-02,Field Sales,6,1802.25,0.37,6812.5,5995.0,817.5,9196.88,Completed
ORD-SLUMP-10457,2023-03-26,2023-03,CUST-1131,PROD-102,EMP-1020,REG-05,Direct Online,7,2329.55,0.29,11577.86,10188.52,1389.34,15630.11,Completed
ORD-SLUMP-10458,2023-03-26,2023-03,CUST-1254,PROD-104,EMP-1007,REG-05,Enterprise Partner,7,2967.07,0.33,13915.56,12245.69,1669.87,18786.01,Completed
ORD-SLUMP-10459,2023-03-26,2023-03,CUST-1216,PROD-101,EMP-1010,REG-05,Retail Store,1,3790.61,0.35,2463.9,2168.23,295.67,3326.27,Completed
ORD-SLUMP-10460,2023-03-26,2023-03,CUST-1259,PROD-108,EMP-1019,REG-05,Retail Store,6,2256.83,0.33,9072.46,7983.76,1088.7,12247.82,Completed
ORD-SLUMP-10461,2023-03-27,2023-03,CUST-1035,PROD-116,EMP-1026,REG-05,Field Sales,5,1748.39,0.34,5769.69,5077.33,692.36,7789.08,Completed
ORD-SLUMP-10462,2023-03-27,2023-03,CUST-1167,PROD-119,EMP-1019,REG-02,Retail Store,4,2378.01,0.29,6753.55,5943.12,810.43,9117.29,Completed
ORD-SLUMP-10463,2023-03-27,2023-03,CUST-1093,PROD-111,EMP-1019,REG-02,Retail Store,4,2884.62,0.37,7269.24,6396.93,872.31,9813.47,Completed
ORD-SLUMP-10464,2023-03-27,2023-03,CUST-1118,PROD-119,EMP-1007,REG-03,Field Sales,5,1684.45,0.34,5558.68,4891.64,667.04,7504.22,Completed
ORD-SLUMP-10465,2023-03-27,2023-03,CUST-1021,PROD-113,EMP-1025,REG-01,Field Sales,7,3339.1,0.21,18465.22,16249.39,2215.83,24928.05,Completed
ORD-SLUMP-10466,2023-03-27,2023-03,CUST-1026,PROD-107,EMP-1005,REG-03,Enterprise Partner,6,2797.34,0.3,11748.83,10338.97,1409.86,15860.92,Completed
ORD-SLUMP-10467,2023-03-28,2023-03,CUST-1298,PROD-107,EMP-1029,REG-05,Direct Online,3,4233.59,0.21,10033.61,8829.58,1204.03,13545.37,Completed
ORD-SLUMP-10468,2023-03-28,2023-03,CUST-1169,PROD-108,EMP-1028,REG-03,Field Sales,4,1013.68,0.38,2513.93,2212.26,301.67,3393.81,Completed
ORD-SLUMP-10469,2023-03-28,2023-03,CUST-1199,PROD-117,EMP-1012,REG-02,Enterprise Partner,3,3593.02,0.34,7114.18,6260.48,853.7,9604.14,Completed
ORD-SLUMP-10470,2023-03-28,2023-03,CUST-1179,PROD-116,EMP-1017,REG-02,Retail Store,2,2732.78,0.29,3880.55,3414.88,465.67,5238.74,Completed
ORD-SLUMP-10471,2023-03-28,2023-03,CUST-1283,PROD-109,EMP-1007,REG-04,Field Sales,1,4141.29,0.37,2609.01,2295.93,313.08,3522.16,Completed
ORD-SLUMP-10472,2023-03-28,2023-03,CUST-1255,PROD-101,EMP-1003,REG-05,Field Sales,4,3037.04,0.27,8868.16,7803.98,1064.18,11972.02,Completed
ORD-SLUMP-10473,2023-03-29,2023-03,CUST-1203,PROD-104,EMP-1006,REG-04,Enterprise Partner,7,2394.87,0.31,11567.22,10179.15,1388.07,15615.75,Completed
ORD-SLUMP-10474,2023-03-29,2023-03,CUST-1295,PROD-111,EMP-1009,REG-02,Direct Online,1,3272.01,0.26,2421.29,2130.74,290.55,3268.74,Completed
ORD-SLUMP-10475,2023-03-29,2023-03,CUST-1022,PROD-112,EMP-1020,REG-05,Field Sales,2,2153.84,0.23,3316.91,2918.88,398.03,4477.83,Completed
ORD-SLUMP-10476,2023-03-29,2023-03,CUST-1044,PROD-105,EMP-1022,REG-05,Direct Online,1,3261.78,0.25,2446.34,2152.78,293.56,3302.56,Completed
ORD-SLUMP-10477,2023-03-29,2023-03,CUST-1129,PROD-114,EMP-1026,REG-02,Direct Online,2,2007.25,0.3,2810.15,2472.93,337.22,3793.7,Completed
ORD-SLUMP-10478,2023-03-29,2023-03,CUST-1100,PROD-118,EMP-1029,REG-05,Enterprise Partner,3,2037.5,0.36,3912.0,3442.56,469.44,5281.2,Completed
ORD-SLUMP-10479,2023-03-30,2023-03,CUST-1295,PROD-101,EMP-1022,REG-05,Direct Online,3,2966.84,0.26,6586.38,5796.01,790.37,8891.61,Completed
ORD-SLUMP-10480,2023-03-30,2023-03,CUST-1020,PROD-109,EMP-1016,REG-01,Enterprise Partner,2,4251.11,0.35,5526.44,4863.27,663.17,7460.69,Completed
ORD-SLUMP-10481,2023-03-30,2023-03,CUST-1020,PROD-111,EMP-1010,REG-01,Retail Store,3,2610.1,0.35,5089.7,4478.94,610.76,6871.1,Completed
ORD-SLUMP-10482,2023-03-30,2023-03,CUST-1071,PROD-105,EMP-1029,REG-05,Field Sales,6,2482.93,0.37,9385.48,8259.22,1126.26,12670.4,Completed
ORD-SLUMP-10483,2023-03-30,2023-03,CUST-1278,PROD-106,EMP-1027,REG-05,Direct Online,3,3201.02,0.29,6818.17,5999.99,818.18,9204.53,Completed
ORD-SLUMP-10484,2023-03-31,2023-03,CUST-1207,PROD-102,EMP-1008,REG-05,Field Sales,6,1389.31,0.33,5585.03,4914.83,670.2,7539.79,Completed
ORD-SLUMP-10485,2023-04-01,2023-04,CUST-1292,PROD-108,EMP-1012,REG-01,Field Sales,6,1923.01,0.22,8999.69,7919.73,1079.96,12149.58,Completed
ORD-SLUMP-10486,2023-04-01,2023-04,CUST-1009,PROD-110,EMP-1001,REG-04,Retail Store,1,1451.85,0.26,1074.37,945.45,128.92,1450.4,Completed
ORD-SLUMP-10487,2023-04-01,2023-04,CUST-1281,PROD-109,EMP-1005,REG-05,Enterprise Partner,4,3881.86,0.25,11645.58,10248.11,1397.47,15721.53,Completed
ORD-SLUMP-10488,2023-04-01,2023-04,CUST-1159,PROD-109,EMP-1014,REG-03,Enterprise Partner,3,1668.93,0.31,3454.69,3040.13,414.56,4663.83,Completed
ORD-SLUMP-10489,2023-04-01,2023-04,CUST-1079,PROD-114,EMP-1002,REG-02,Retail Store,1,4187.13,0.21,3307.83,2910.89,396.94,4465.57,Completed
ORD-SLUMP-10490,2023-04-01,2023-04,CUST-1236,PROD-116,EMP-1013,REG-04,Field Sales,7,3937.64,0.39,16813.72,14796.07,2017.65,22698.52,Completed
ORD-SLUMP-10491,2023-04-02,2023-04,CUST-1252,PROD-109,EMP-1005,REG-04,Direct Online,5,1141.03,0.22,4450.02,3916.02,534.0,6007.53,Completed
ORD-SLUMP-10492,2023-04-02,2023-04,CUST-1159,PROD-119,EMP-1025,REG-01,Retail Store,4,3246.21,0.34,8569.99,7541.59,1028.4,11569.49,Completed
ORD-SLUMP-10493,2023-04-02,2023-04,CUST-1167,PROD-109,EMP-1007,REG-03,Direct Online,4,4119.76,0.3,11535.33,10151.09,1384.24,15572.7,Completed
ORD-SLUMP-10494,2023-04-02,2023-04,CUST-1253,PROD-106,EMP-1022,REG-05,Direct Online,3,3875.1,0.22,9067.73,7979.6,1088.13,12241.44,Completed
ORD-SLUMP-10495,2023-04-03,2023-04,CUST-1261,PROD-107,EMP-1001,REG-05,Direct Online,1,3041.95,0.23,2342.3,2061.22,281.08,3162.11,Completed
ORD-SLUMP-10496,2023-04-03,2023-04,CUST-1144,PROD-116,EMP-1009,REG-04,Direct Online,2,892.89,0.37,1125.04,990.04,135.0,1518.8,Completed
ORD-SLUMP-10497,2023-04-03,2023-04,CUST-1103,PROD-112,EMP-1005,REG-01,Direct Online,7,4201.67,0.22,22941.12,20188.19,2752.93,30970.51,Completed
ORD-SLUMP-10498,2023-04-03,2023-04,CUST-1042,PROD-119,EMP-1016,REG-03,Retail Store,6,2360.28,0.29,10054.79,8848.22,1206.57,13573.97,Completed
ORD-SLUMP-10499,2023-04-04,2023-04,CUST-1040,PROD-103,EMP-1010,REG-01,Direct Online,1,1547.01,0.2,1237.61,1089.1,148.51,1670.77,Completed
ORD-SLUMP-10500,2023-04-04,2023-04,CUST-1007,PROD-105,EMP-1003,REG-03,Retail Store,3,1554.07,0.33,3123.68,2748.84,374.84,4216.97,Completed
ORD-SLUMP-10501,2023-04-04,2023-04,CUST-1017,PROD-114,EMP-1009,REG-01,Retail Store,6,4351.31,0.37,16447.95,14474.2,1973.75,22204.73,Completed
ORD-SLUMP-10502,2023-04-04,2023-04,CUST-1276,PROD-111,EMP-1026,REG-02,Direct Online,3,1435.98,0.4,2584.76,2274.59,310.17,3489.43,Completed
ORD-SLUMP-10503,2023-04-05,2023-04,CUST-1125,PROD-114,EMP-1014,REG-03,Field Sales,2,2958.02,0.26,4377.87,3852.53,525.34,5910.12,Completed
ORD-SLUMP-10504,2023-04-05,2023-04,CUST-1065,PROD-110,EMP-1006,REG-02,Retail Store,4,3997.4,0.36,10233.34,9005.34,1228.0,13815.01,Completed
ORD-SLUMP-10505,2023-04-05,2023-04,CUST-1122,PROD-111,EMP-1027,REG-04,Retail Store,4,4384.38,0.38,10873.26,9568.47,1304.79,14678.9,Completed
ORD-SLUMP-10506,2023-04-05,2023-04,CUST-1093,PROD-103,EMP-1003,REG-01,Enterprise Partner,2,3796.77,0.39,4632.06,4076.21,555.85,6253.28,Completed
ORD-SLUMP-10507,2023-04-05,2023-04,CUST-1018,PROD-105,EMP-1009,REG-02,Direct Online,4,1297.49,0.31,3581.07,3151.34,429.73,4834.44,Completed
ORD-SLUMP-10508,2023-04-05,2023-04,CUST-1160,PROD-104,EMP-1001,REG-04,Field Sales,2,2046.5,0.29,2906.03,2557.31,348.72,3923.14,Completed
