order_id,order_date,month,customer_id,product_id,sales_rep_id,region_id,channel,quantity,unit_price,discount,revenue,cost,profit,sales_target,status
ORD-HG-10688,2023-03-28,2023-03,CUST-1219,PROD-114,EMP-1001,REG-05,Field Sales,23,43162.74,0.01,982815.59,482401.58,500414.01,904190.34,Completed
ORD-HG-10689,2023-03-28,2023-03,CUST-1479,PROD-110,EMP-1022,REG-01,Direct Online,16,30946.92,0.05,470393.18,256396.64,213996.54,432761.73,Completed
ORD-HG-10690,2023-03-28,2023-03,CUST-1263,PROD-122,EMP-1015,REG-04,Direct Online,36,15339.6,0.02,541181.09,230263.16,310917.93,497886.6,Completed
ORD-HG-10691,2023-03-28,2023-03,CUST-1417,PROD-105,EMP-1031,REG-03,Retail Store,11,27328.19,0.04,288585.69,158693.08,129892.61,265498.83,Completed
ORD-HG-10692,2023-03-28,2023-03,CUST-1098,PROD-108,EMP-1043,REG-01,Enterprise Partner,43,34633.5,0.03,1444563.28,700465.17,744098.11,1328998.22,Completed
ORD-HG-10693,2023-03-28,2023-03,CUST-1447,PROD-114,EMP-1008,REG-04,Field Sales,26,40085.9,0.03,1010966.4,441912.15,569054.25,930089.09,Completed
ORD-HG-10694,2023-03-28,2023-03,CUST-1016,PROD-121,EMP-1022,REG-01,Enterprise Partner,13,20362.84,0.01,262069.75,130931.34,131138.41,241104.17,Completed
ORD-HG-10695,2023-03-29,2023-03,CUST-1288,PROD-108,EMP-1036,REG-04,Direct Online,25,39533.07,0.04,948793.68,452807.96,495985.72,872890.19,Completed
ORD-HG-10696,2023-03-29,2023-03,CUST-1146,PROD-106,EMP-1040,REG-05,Retail Store,33,23558.95,0.03,754121.99,346209.66,407912.33,693792.23,Completed
ORD-HG-10697,2023-03-29,2023-03,CUST-1420,PROD-103,EMP-1010,REG-04,Field Sales,9,29510.7,0.05,252316.48,126256.55,126059.93,232131.16,Completed
ORD-HG-10698,2023-03-29,2023-03,CUST-1083,PROD-117,EMP-1027,REG-01,Direct Online,37,34505.94,0.05,1212883.79,517266.74,695617.05,1115853.09,Completed
ORD-HG-10699,2023-03-29,2023-03,CUST-1082,PROD-106,EMP-1009,REG-04,Field Sales,41,28162.45,0.01,1143113.85,477569.19,665544.66,1051664.74,Completed
ORD-HG-10700,2023-03-29,2023-03,CUST-1473,PROD-114,EMP-1015,REG-04,Direct Online,18,7229.18,0.03,126221.48,68320.32,57901.16,116123.76,Completed
ORD-HG-10701,2023-03-29,2023-03,CUST-1183,PROD-110,EMP-1039,REG-05,Field Sales,26,37693.74,0.0,980037.24,456607.43,523429.81,901634.26,Completed
ORD-HG-10702,2023-03-29,2023-03,CUST-1027,PROD-116,EMP-1024,REG-04,Direct Online,35,32395.87,0.04,1088501.23,552548.65,535952.58,1001421.13,Completed
ORD-HG-10703,2023-03-29,2023-03,CUST-1418,PROD-122,EMP-1048,REG-05,Direct Online,30,34723.98,0.01,1031302.21,475395.83,555906.38,948798.03,Completed
ORD-HG-10704,2023-03-29,2023-03,CUST-1171,PROD-114,EMP-1004,REG-04,Enterprise Partner,25,24091.83,0.04,578203.92,294320.63,283883.29,531947.61,Completed
ORD-HG-10705,2023-03-30,2023-03,CUST-1166,PROD-116,EMP-1030,REG-02,Field Sales,32,14717.36,0.04,452117.3,228747.96,223369.34,415947.92,Completed
ORD-HG-10706,2023-03-30,2023-03,CUST-1145,PROD-118,EMP-1030,REG-05,Enterprise Partner,16,41404.16,0.01,655841.89,262376.63,393465.26,603374.54,Completed
ORD-HG-10707,2023-03-30,2023-03,CUST-1097,PROD-108,EMP-1039,REG-04,Direct Online,40,34877.34,0.0,1395093.6,629094.52,765999.08,1283486.11,Completed
ORD-HG-10708,2023-03-30,2023-03,CUST-1048,PROD-121,EMP-1032,REG-01,Retail Store,40,18470.49,0.0,738819.6,337457.4,401362.2,679714.03,Completed
ORD-HG-10709,2023-03-30,2023-03,CUST-1316,PROD-119,EMP-1028,REG-01,Direct Online,31,14425.36,0.02,438242.44,233829.32,204413.12,403183.04,Completed
ORD-HG-10710,2023-03-30,2023-03,CUST-1000,PROD-119,EMP-1011,REG-01,Field Sales,13,17398.06,0.05,214866.04,107173.38,107692.66,197676.76,Completed
ORD-HG-10711,2023-03-30,2023-03,CUST-1292,PROD-119,EMP-1025,REG-05,Enterprise Partner,20,44410.51,0.02,870446.0,459910.54,410535.46,800810.32,Completed
ORD-HG-10712,2023-03-30,2023-03,CUST-1352,PROD-117,EMP-1026,REG-03,Retail Store,30,37689.88,0.05,1074161.58,527754.52,546407.06,988228.65,Completed
ORD-HG-10713,2023-03-30,2023-03,CUST-1140,PROD-114,EMP-1029,REG-03,Retail Store,19,27203.05,0.05,491015.05,236175.32,254839.73,451733.85,Completed
ORD-HG-10714,2023-03-30,2023-03,CUST-1258,PROD-115,EMP-1004,REG-03,Field Sales,15,28314.72,0.03,411979.18,191983.48,219995.7,379020.85,Completed
ORD-HG-10715,2023-03-30,2023-03,CUST-1206,PROD-122,EMP-1046,REG-05,Retail Store,28,42868.85,0.0,1200327.8,517665.02,682662.78,1104301.58,Completed
ORD-HG-10716,2023-03-30,2023-03,CUST-1042,PROD-113,EMP-1017,REG-02,Direct Online,9,40771.24,0.04,352263.51,154074.36,198189.15,324082.43,Completed
ORD-HG-10717,2023-03-30,2023-03,CUST-1469,PROD-113,EMP-1034,REG-05,Field Sales,10,26908.28,0.05,255628.66,108245.91,147382.75,235178.37,Completed
ORD-HG-10718,2023-03-31,2023-03,CUST-1306,PROD-109,EMP-1029,REG-03,Retail Store,21,42336.01,0.04,853493.96,428744.84,424749.12,785214.44,Completed
ORD-HG-10719,2023-03-31,2023-03,CUST-1130,PROD-113,EMP-1001,REG-05,Enterprise Partner,35,6159.97,0.03,209130.98,88198.96,120932.02,192400.5,Completed
ORD-HG-10720,2023-03-31,2023-03,CUST-1128,PROD-106,EMP-1008,REG-02,Retail Store,36,42179.27,0.03,1472900.11,618560.87,854339.24,1355068.1,Completed
ORD-HG-10721,2023-03-31,2023-03,CUST-1437,PROD-117,EMP-1022,REG-04,Direct Online,14,33622.07,0.05,447173.53,214559.71,232613.82,411399.65,Completed
ORD-HG-10722,2023-03-31,2023-03,CUST-1257,PROD-105,EMP-1021,REG-03,Retail Store,39,16020.99,0.02,612322.24,314152.76,298169.48,563336.46,Completed
ORD-HG-10723,2023-03-31,2023-03,CUST-1352,PROD-119,EMP-1014,REG-01,Field Sales,40,37178.81,0.0,1487152.4,811429.28,675723.12,1368180.21,Completed
ORD-HG-10724,2023-03-31,2023-03,CUST-1443,PROD-121,EMP-1010,REG-05,Direct Online,27,41102.94,0.01,1098681.59,535420.86,563260.73,1010787.06,Completed
ORD-HG-10725,2023-03-31,2023-03,CUST-1143,PROD-110,EMP-1033,REG-03,Direct Online,40,30150.22,0.02,1181888.62,473723.19,708165.43,1087337.53,Completed
ORD-HG-10726,2023-03-31,2023-03,CUST-1405,PROD-120,EMP-1004,REG-01,Direct Online,8,36771.22,0.02,288286.36,138354.06,149932.3,265223.45,Completed
ORD-HG-10727,2023-04-01,2023-04,CUST-1049,PROD-120,EMP-1025,REG-01,Direct Online,44,28911.73,0.04,1221231.48,517181.36,704050.12,1123532.96,Completed
ORD-HG-10728,2023-04-01,2023-04,CUST-1079,PROD-106,EMP-1031,REG-03,Enterprise Partner,35,16326.39,0.02,559995.18,232527.11,327468.07,515195.57,Completed
ORD-HG-10729,2023-04-01,2023-04,CUST-1132,PROD-119,EMP-1017,REG-04,Direct Online,27,5146.81,0.03,134794.95,65111.44,69683.51,124011.35,Completed
ORD-HG-10730,2023-04-01,2023-04,CUST-1297,PROD-110,EMP-1046,REG-05,Direct Online,43,43754.71,0.01,1862638.0,898196.49,964441.51,1713626.96,Completed
ORD-HG-10731,2023-04-01,2023-04,CUST-1082,PROD-122,EMP-1007,REG-04,Direct Online,14,41117.56,0.03,558376.46,292432.82,265943.64,513706.34,Completed
ORD-HG-10732,2023-04-01,2023-04,CUST-1358,PROD-114,EMP-1046,REG-04,Retail Store,7,35663.47,0.02,244651.4,112867.97,131783.43,225079.29,Completed
ORD-HG-10733,2023-04-01,2023-04,CUST-1184,PROD-123,EMP-1021,REG-01,Enterprise Partner,20,15086.29,0.03,292674.03,135773.22,156900.81,269260.11,Completed
ORD-HG-10734,2023-04-01,2023-04,CUST-1284,PROD-110,EMP-1032,REG-04,Retail Store,13,14919.42,0.04,186194.36,88666.64,97527.72,171298.81,Completed
ORD-HG-10735,2023-04-01,2023-04,CUST-1359,PROD-104,EMP-1015,REG-01,Direct Online,19,24472.46,0.0,464976.74,191041.62,273935.12,427778.6,Completed
ORD-HG-10736,2023-04-01,2023-04,CUST-1075,PROD-124,EMP-1039,REG-04,Retail Store,42,32719.45,0.03,1332990.39,700228.84,632761.55,1226351.16,Completed
ORD-HG-10737,2023-04-01,2023-04,CUST-1216,PROD-121,EMP-1018,REG-04,Retail Store,6,41434.95,0.02,243637.51,132764.77,110872.74,224146.51,Completed
ORD-HG-10738,2023-04-01,2023-04,CUST-1446,PROD-117,EMP-1003,REG-03,Direct Online,22,9121.25,0.03,194647.48,99534.19,95113.29,179075.68,Completed
ORD-HG-10739,2023-04-02,2023-04,CUST-1267,PROD-117,EMP-1024,REG-04,Retail Store,26,28457.6,0.04,710301.7,333147.46,377154.24,653477.56,Completed
ORD-HG-10740,2023-04-02,2023-04,CUST-1139,PROD-102,EMP-1030,REG-04,Field Sales,26,13299.65,0.05,328501.35,166237.44,162263.91,302221.24,Completed
ORD-HG-10741,2023-04-02,2023-04,CUST-1149,PROD-122,EMP-1022,REG-02,Enterprise Partner,33,22302.4,0.05,699180.24,323234.93,375945.31,643245.82,Completed
ORD-HG-10742,2023-04-02,2023-04,CUST-1050,PROD-114,EMP-1024,REG-05,Direct Online,11,13103.85,0.01,142700.93,77328.98,65371.95,131284.86,Completed
ORD-HG-10743,2023-04-02,2023-04,CUST-1424,PROD-112,EMP-1034,REG-04,Field Sales,25,5040.09,0.02,123482.2,50122.31,73359.89,113603.62,Completed
ORD-HG-10744,2023-04-02,2023-04,CUST-1104,PROD-113,EMP-1012,REG-05,Direct Online,5,15047.26,0.04,72226.85,32418.29,39808.56,66448.7,Completed
ORD-HG-10745,2023-04-03,2023-04,CUST-1040,PROD-102,EMP-1042,REG-05,Retail Store,25,21831.32,0.05,518493.85,241691.35,276802.5,477014.34,Completed
ORD-HG-10746,2023-04-03,2023-04,CUST-1496,PROD-116,EMP-1036,REG-05,Retail Store,41,15391.56,0.01,624743.42,317591.89,307151.53,574763.95,Completed
ORD-HG-10747,2023-04-03,2023-04,CUST-1337,PROD-105,EMP-1031,REG-01,Direct Online,24,8788.15,0.04,202478.98,89399.49,113079.49,186280.66,Completed
ORD-HG-10748,2023-04-03,2023-04,CUST-1000,PROD-107,EMP-1045,REG-02,Enterprise Partner,27,15834.96,0.01,423268.48,177009.2,246259.28,389407.0,Completed
ORD-HG-10749,2023-04-03,2023-04,CUST-1331,PROD-108,EMP-1043,REG-02,Field Sales,26,43915.04,0.04,1096119.4,548731.95,547387.45,1008429.85,Completed
ORD-HG-10750,2023-04-04,2023-04,CUST-1054,PROD-122,EMP-1010,REG-01,Retail Store,5,22224.72,0.02,108901.13,54045.76,54855.37,100189.04,Completed
ORD-HG-10751,2023-04-04,2023-04,CUST-1360,PROD-101,EMP-1047,REG-05,Enterprise Partner,9,44368.93,0.03,387340.76,164850.03,222490.73,356353.5,Completed
ORD-HG-10752,2023-04-04,2023-04,CUST-1035,PROD-119,EMP-1002,REG-04,Retail Store,34,9966.89,0.05,321930.55,155224.66,166705.89,296176.11,Completed
ORD-HG-10753,2023-04-04,2023-04,CUST-1206,PROD-102,EMP-1045,REG-02,Direct Online,21,28426.16,0.04,573071.39,241611.22,331460.17,527225.68,Completed
ORD-HG-10754,2023-04-04,2023-04,CUST-1169,PROD-106,EMP-1025,REG-02,Retail Store,12,29834.06,0.02,350848.55,144736.59,206111.96,322780.67,Completed
ORD-HG-10755,2023-04-04,2023-04,CUST-1080,PROD-108,EMP-1018,REG-03,Retail Store,14,33256.07,0.04,446961.58,220235.5,226726.08,411204.65,Completed
ORD-HG-10756,2023-04-04,2023-04,CUST-1255,PROD-122,EMP-1020,REG-05,Retail Store,22,34685.94,0.04,732567.05,334110.08,398456.97,673961.69,Completed
ORD-HG-10757,2023-04-04,2023-04,CUST-1035,PROD-121,EMP-1007,REG-03,Retail Store,37,20928.21,0.01,766600.33,357478.99,409121.34,705272.3,Completed
ORD-HG-10758,2023-04-05,2023-04,CUST-1026,PROD-109,EMP-1001,REG-04,Enterprise Partner,25,43765.86,0.0,1094146.5,558039.0,536107.5,1006614.78,Completed
ORD-HG-10759,2023-04-05,2023-04,CUST-1431,PROD-113,EMP-1005,REG-04,Direct Online,9,26032.23,0.03,227261.37,108357.46,118903.91,209080.46,Completed
ORD-HG-10760,2023-04-05,2023-04,CUST-1102,PROD-107,EMP-1033,REG-01,Direct Online,7,32107.8,0.04,215764.42,116846.64,98917.78,198503.27,Completed
ORD-HG-10761,2023-04-05,2023-04,CUST-1421,PROD-112,EMP-1040,REG-03,Field Sales,5,40046.25,0.05,190219.69,87167.25,103052.44,175002.11,Completed
ORD-HG-10762,2023-04-05,2023-04,CUST-1238,PROD-112,EMP-1026,REG-05,Direct Online,24,9971.75,0.02,234535.56,125210.83,109324.73,215772.72,Completed
ORD-HG-10763,2023-04-05,2023-04,CUST-1251,PROD-122,EMP-1044,REG-04,Direct Online,42,20102.54,0.01,835863.61,447824.95,388038.66,768994.52,Completed
ORD-HG-10764,2023-04-05,2023-04,CUST-1434,PROD-114,EMP-1007,REG-03,Enterprise Partner,36,8332.08,0.03,290956.23,134176.69,156779.54,267679.73,Completed
ORD-HG-10765,2023-04-05,2023-04,CUST-1392,PROD-110,EMP-1002,REG-01,Direct Online,32,14620.76,0.02,458507.03,193861.05,264645.98,421826.47,Completed
ORD-HG-10766,2023-04-05,2023-04,CUST-1489,PROD-117,EMP-1035,REG-04,Retail Store,17,44354.78,0.01,746490.95,382879.11,363611.84,686771.67,Completed
ORD-HG-10767,2023-04-05,2023-04,CUST-1234,PROD-118,EMP-1033,REG-02,Enterprise Partner,41,9031.09,0.05,351760.96,149215.79,202545.17,323620.08,Completed
ORD-HG-10768,2023-04-05,2023-04,CUST-1317,PROD-103,EMP-1008,REG-03,Direct Online,33,38738.22,0.03,1240010.42,510215.47,729794.95,1140809.59,Completed
ORD-HG-10769,2023-04-05,2023-04,CUST-1487,PROD-112,EMP-1020,REG-03,Retail Store,33,21320.24,0.05,668389.52,292602.98,375786.54,614918.36,Completed
ORD-HG-10770,2023-04-06,2023-04,CUST-1133,PROD-123,EMP-1001,REG-05,Direct Online,20,41233.37,0.02,808174.05,359913.65,448260.4,743520.13,Completed
ORD-HG-10771,2023-04-06,2023-04,CUST-1359,PROD-123,EMP-1027,REG-04,Direct Online,7,23248.81,0.02,159486.84,63900.52,95586.32,146727.89,Completed
ORD-HG-10772,2023-04-06,2023-04,CUST-1249,PROD-124,EMP-1034,REG-04,Field Sales,41,24652.8,0.04,970334.21,441411.36,528922.85,892707.47,Completed
ORD-HG-10773,2023-04-06,2023-04,CUST-1151,PROD-103,EMP-1048,REG-03,Field Sales,37,29287.62,0.03,1051132.68,546283.98,504848.7,967042.07,Completed
ORD-HG-10774,2023-04-06,2023-04,CUST-1454,PROD-104,EMP-1031,REG-01,Field Sales,43,11519.52,0.04,475525.79,192028.29,283497.5,437483.73,Completed
ORD-HG-10775,2023-04-06,2023-04,CUST-1265,PROD-102,EMP-1014,REG-03,Retail Store,21,40295.14,0.01,837735.96,383812.31,453923.65,770717.08,Completed
ORD-HG-10776,2023-04-06,2023-04,CUST-1287,PROD-101,EMP-1028,REG-03,Retail Store,5,42070.16,0.05,199833.26,88741.9,111091.36,183846.6,Completed
ORD-HG-10777,2023-04-07,2023-04,CUST-1416,PROD-108,EMP-1020,REG-05,Retail Store,12,9565.99,0.03,111348.12,59114.27,52233.85,102440.27,Completed
ORD-HG-10778,2023-04-07,2023-04,CUST-1285,PROD-111,EMP-1012,REG-01,Retail Store,13,25404.89,0.05,313750.39,140535.91,173214.48,288650.36,Completed
ORD-HG-10779,2023-04-07,2023-04,CUST-1367,PROD-108,EMP-1032,REG-05,Enterprise Partner,42,8473.4,0.0,355882.8,167894.93,187987.87,327412.18,Completed
ORD-HG-10780,2023-04-07,2023-04,CUST-1073,PROD-108,EMP-1037,REG-01,Enterprise Partner,32,11544.35,0.03,358336.62,189001.89,169334.73,329669.69,Completed
ORD-HG-10781,2023-04-07,2023-04,CUST-1005,PROD-106,EMP-1010,REG-05,Direct Online,21,14999.68,0.03,305543.48,124268.87,181274.61,281100.0,Completed
ORD-HG-10782,2023-04-07,2023-04,CUST-1113,PROD-114,EMP-1029,REG-02,Retail Store,40,35007.87,0.03,1358305.36,738860.35,619445.01,1249640.93,Completed
ORD-HG-10783,2023-04-07,2023-04,CUST-1021,PROD-101,EMP-1027,REG-04,Retail Store,38,22502.71,0.0,855102.98,393204.2,461898.78,786694.74,Completed
ORD-HG-10784,2023-04-07,2023-04,CUST-1352,PROD-120,EMP-1013,REG-04,Retail Store,16,34619.59,0.04,531756.9,260282.15,271474.75,489216.35,Completed
ORD-HG-10785,2023-04-07,2023-04,CUST-1128,PROD-115,EMP-1040,REG-02,Enterprise Partner,35,31675.28,0.0,1108634.8,602880.17,505754.63,1019944.02,Completed
ORD-HG-10786,2023-04-07,2023-04,CUST-1282,PROD-102,EMP-1007,REG-04,Retail Store,12,10566.46,0.01,125529.54,56561.06,68968.48,115487.18,Completed
ORD-HG-10787,2023-04-08,2023-04,CUST-1104,PROD-113,EMP-1043,REG-04,Field Sales,33,11288.39,0.03,361341.36,192237.39,169103.97,332434.05,Completed
ORD-HG-10788,2023-04-08,2023-04,CUST-1374,PROD-123,EMP-1046,REG-02,Field Sales,28,40552.62,0.04,1090054.43,591253.49,498800.94,1002850.08,Completed
ORD-HG-10789,2023-04-08,2023-04,CUST-1310,PROD-111,EMP-1013,REG-04,Retail Store,43,38107.07,0.02,1605831.93,829682.57,776149.36,1477365.38,Completed
ORD-HG-10790,2023-04-08,2023-04,CUST-1366,PROD-119,EMP-1023,REG-04,Enterprise Partner,7,19383.95,0.04,130260.14,54030.45,76229.69,119839.33,Completed
ORD-HG-10791,2023-04-08,2023-04,CUST-1462,PROD-116,EMP-1013,REG-05,Enterprise Partner,42,24007.98,0.04,968001.75,495723.14,472278.61,890561.61,Completed
ORD-HG-10792,2023-04-08,2023-04,CUST-1102,PROD-105,EMP-1034,REG-04,Direct Online,17,35712.16,0.03,588893.52,315489.01,273404.51,541782.04,Completed
ORD-HG-10793,2023-04-08,2023-04,CUST-1000,PROD-118,EMP-1003,REG-04,Retail Store,44,8003.77,0.01,348644.22,177225.43,171418.79,320752.68,Completed
ORD-HG-10794,2023-04-08,2023-04,CUST-1351,PROD-113,EMP-1037,REG-04,Enterprise Partner,6,32349.4,0.01,192155.44,79071.01,113084.43,176783.0,Completed
ORD-HG-10795,2023-04-09,2023-04,CUST-1247,PROD-110,EMP-1023,REG-02,Enterprise Partner,16,6188.43,0.02,97034.58,39351.94,57682.64,89271.81,Completed
ORD-HG-10796,2023-04-09,2023-04,CUST-1103,PROD-120,EMP-1003,REG-02,Retail Store,5,36900.7,0.03,178968.4,75028.27,103940.13,164650.93,Completed
ORD-HG-10797,2023-04-09,2023-04,CUST-1129,PROD-121,EMP-1010,REG-05,Enterprise Partner,14,44443.11,0.03,603537.43,287419.4,316118.03,555254.44,Completed
ORD-HG-10798,2023-04-09,2023-04,CUST-1099,PROD-106,EMP-1005,REG-03,Direct Online,23,18473.14,0.02,416384.58,187427.7,228956.88,383073.81,Completed
ORD-HG-10799,2023-04-09,2023-04,CUST-1345,PROD-119,EMP-1006,REG-03,Retail Store,33,7865.1,0.02,254357.33,130826.47,123530.86,234008.74,Completed
ORD-HG-10800,2023-04-09,2023-04,CUST-1101,PROD-105,EMP-1035,REG-03,Retail Store,5,42365.17,0.03,205471.07,101334.04,104137.03,189033.38,Completed
ORD-HG-10801,2023-04-09,2023-04,CUST-1193,PROD-109,EMP-1018,REG-05,Retail Store,15,26898.63,0.02,395409.86,184130.21,211279.65,363777.07,Completed
ORD-HG-10802,2023-04-09,2023-04,CUST-1109,PROD-121,EMP-1033,REG-01,Field Sales,19,5834.36,0.01,109744.31,47492.85,62251.46,100964.77,Completed
ORD-HG-10803,2023-04-10,2023-04,CUST-1045,PROD-106,EMP-1020,REG-03,Direct Online,15,43673.16,0.02,641995.45,277643.53,364351.92,590635.81,Completed
ORD-HG-10804,2023-04-10,2023-04,CUST-1222,PROD-112,EMP-1003,REG-04,Direct Online,26,8643.23,0.03,217982.26,107024.32,110957.94,200543.68,Completed
ORD-HG-10805,2023-04-10,2023-04,CUST-1213,PROD-121,EMP-1032,REG-01,Field Sales,35,27542.19,0.04,925417.58,458697.66,466719.92,851384.17,Completed
ORD-HG-10806,2023-04-10,2023-04,CUST-1275,PROD-115,EMP-1033,REG-01,Enterprise Partner,10,5160.51,0.0,51605.1,21783.85,29821.25,47476.69,Completed
ORD-HG-10807,2023-04-10,2023-04,CUST-1407,PROD-101,EMP-1049,REG-02,Retail Store,38,5134.42,0.01,193156.88,103875.43,89281.45,177704.33,Completed
ORD-HG-10808,2023-04-10,2023-04,CUST-1180,PROD-118,EMP-1049,REG-01,Direct Online,12,9220.58,0.04,106221.08,57362.67,48858.41,97723.39,Completed
ORD-HG-10809,2023-04-10,2023-04,CUST-1150,PROD-120,EMP-1004,REG-02,Enterprise Partner,6,37407.48,0.0,224444.88,123288.25,101156.63,206489.29,Completed
ORD-HG-10810,2023-04-11,2023-04,CUST-1125,PROD-116,EMP-1018,REG-01,Direct Online,32,24773.64,0.03,768973.79,347954.53,421019.26,707455.89,Completed
ORD-HG-10811,2023-04-11,2023-04,CUST-1308,PROD-115,EMP-1014,REG-03,Field Sales,21,13389.98,0.03,272753.89,126292.8,146461.09,250933.58,Completed
ORD-HG-10812,2023-04-11,2023-04,CUST-1075,PROD-104,EMP-1026,REG-03,Retail Store,12,29495.16,0.0,353941.92,163191.63,190750.29,325626.57,Completed
ORD-HG-10813,2023-04-11,2023-04,CUST-1259,PROD-113,EMP-1007,REG-04,Enterprise Partner,8,35329.5,0.03,274156.92,143575.6,130581.32,252224.37,Completed
ORD-HG-10814,2023-04-11,2023-04,CUST-1474,PROD-102,EMP-1002,REG-05,Enterprise Partner,37,42904.77,0.0,1587476.49,677998.08,909478.41,1460478.37,Completed
ORD-HG-10815,2023-04-12,2023-04,CUST-1204,PROD-121,EMP-1007,REG-01,Direct Online,24,33295.26,0.03,775113.65,345153.06,429960.59,713104.56,Completed
ORD-HG-10816,2023-04-12,2023-04,CUST-1153,PROD-115,EMP-1009,REG-02,Field Sales,13,12148.48,0.03,153192.33,78714.88,74477.45,140936.94,Completed
ORD-HG-10817,2023-04-12,2023-04,CUST-1204,PROD-116,EMP-1011,REG-01,Field Sales,10,29956.67,0.05,284588.36,120390.3,164198.06,261821.29,Completed
ORD-HG-10818,2023-04-12,2023-04,CUST-1410,PROD-111,EMP-1040,REG-04,Retail Store,42,29705.05,0.02,1222659.86,489487.79,733172.07,1124847.07,Completed
ORD-HG-10819,2023-04-12,2023-04,CUST-1363,PROD-108,EMP-1043,REG-04,Enterprise Partner,12,26082.83,0.02,306734.08,167442.32,139291.76,282195.35,Completed
ORD-HG-10820,2023-04-12,2023-04,CUST-1269,PROD-118,EMP-1047,REG-01,Field Sales,8,16683.52,0.02,130798.8,58186.95,72611.85,120334.9,Completed
ORD-HG-10821,2023-04-12,2023-04,CUST-1026,PROD-104,EMP-1045,REG-03,Enterprise Partner,24,28576.98,0.03,665272.09,358834.45,306437.64,612050.32,Completed
ORD-HG-10822,2023-04-12,2023-04,CUST-1305,PROD-122,EMP-1026,REG-05,Field Sales,14,34354.34,0.03,466531.94,242074.98,224456.96,429209.38,Completed
ORD-HG-10823,2023-04-12,2023-04,CUST-1229,PROD-107,EMP-1029,REG-05,Field Sales,21,37800.15,0.02,777927.09,382656.78,395270.31,715692.92,Completed
ORD-HG-10824,2023-04-12,2023-04,CUST-1060,PROD-109,EMP-1010,REG-01,Direct Online,25,24301.8,0.02,595394.1,250846.12,344547.98,547762.57,Completed
ORD-HG-10825,2023-04-12,2023-04,CUST-1365,PROD-116,EMP-1034,REG-03,Direct Online,22,28666.61,0.04,605438.8,321722.15,283716.65,557003.7,Completed
ORD-HG-10826,2023-04-13,2023-04,CUST-1394,PROD-104,EMP-1046,REG-01,Retail Store,41,27622.5,0.01,1121197.27,502095.35,619101.92,1031501.49,Completed
ORD-HG-10827,2023-04-13,2023-04,CUST-1148,PROD-104,EMP-1040,REG-05,Direct Online,25,10987.18,0.04,263692.32,127460.16,136232.16,242596.93,Completed
ORD-HG-10828,2023-04-13,2023-04,CUST-1325,PROD-124,EMP-1003,REG-01,Enterprise Partner,41,34308.2,0.01,1392569.84,573167.01,819402.83,1281164.25,Completed
ORD-HG-10829,2023-04-13,2023-04,CUST-1177,PROD-114,EMP-1032,REG-04,Direct Online,30,41661.26,0.01,1237339.42,598907.9,638431.52,1138352.27,Completed
ORD-HG-10830,2023-04-13,2023-04,CUST-1480,PROD-108,EMP-1044,REG-01,Retail Store,11,5904.83,0.05,61705.47,32946.65,28758.82,56769.03,Completed
ORD-HG-10831,2023-04-13,2023-04,CUST-1293,PROD-123,EMP-1004,REG-03,Retail Store,5,6534.56,0.04,31365.89,14561.36,16804.53,28856.62,Completed
ORD-HG-10832,2023-04-13,2023-04,CUST-1140,PROD-121,EMP-1017,REG-04,Field Sales,21,25690.71,0.05,512529.66,265762.98,246766.68,471527.29,Completed
ORD-HG-10833,2023-04-13,2023-04,CUST-1245,PROD-105,EMP-1038,REG-01,Direct Online,43,6199.42,0.01,263909.31,111734.57,152174.74,242796.57,Completed
ORD-HG-10834,2023-04-13,2023-04,CUST-1482,PROD-103,EMP-1015,REG-01,Retail Store,24,23238.45,0.01,552145.57,279707.25,272438.32,507973.92,Completed
ORD-HG-10835,2023-04-13,2023-04,CUST-1313,PROD-117,EMP-1036,REG-02,Enterprise Partner,27,26201.64,0.02,693295.39,379976.27,313319.12,637831.76,Completed
ORD-HG-10836,2023-04-14,2023-04,CUST-1307,PROD-103,EMP-1020,REG-01,Direct Online,22,22606.96,0.01,492379.59,232921.22,259458.37,452989.22,Completed
ORD-HG-10837,2023-04-14,2023-04,CUST-1077,PROD-109,EMP-1002,REG-02,Enterprise Partner,10,22942.14,0.05,217950.33,89729.27,128221.06,200514.3,Completed
ORD-HG-10838,2023-04-14,2023-04,CUST-1249,PROD-109,EMP-1003,REG-03,Direct Online,6,27767.16,0.04,159938.84,77505.42,82433.42,147143.73,Completed
ORD-HG-10839,2023-04-14,2023-04,CUST-1462,PROD-116,EMP-1008,REG-04,Retail Store,18,12169.76,0.02,214674.57,116626.16,98048.41,197500.6,Completed
ORD-HG-10840,2023-04-14,2023-04,CUST-1348,PROD-105,EMP-1005,REG-04,Field Sales,9,44691.12,0.03,390153.48,212792.97,177360.51,358941.2,Completed
ORD-HG-10841,2023-04-14,2023-04,CUST-1242,PROD-120,EMP-1033,REG-04,Direct Online,30,12628.01,0.02,371263.49,148836.46,222427.03,341562.41,Completed
ORD-HG-10842,2023-04-14,2023-04,CUST-1002,PROD-112,EMP-1024,REG-05,Field Sales,15,40829.3,0.03,594066.31,285750.66,308315.65,546541.01,Completed
ORD-HG-10843,2023-04-15,2023-04,CUST-1213,PROD-112,EMP-1043,REG-05,Enterprise Partner,16,26001.91,0.04,399389.34,170035.9,229353.44,367438.19,Completed
